order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-10930,2022-01-20,2022,Q1,1,January,Latin America,Colombia,Office Supplies,Pens & Pencils,Home Office,7,19.67,137.69,72.11,65.58,47.63
ORD-17984,2022-01-20,2022,Q1,1,January,Europe,Germany,Electronics,Headphones,Home Office,7,238.07,1666.49,1251.41,415.08,24.91
ORD-17971,2022-01-20,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Printer Supplies,Home Office,10,129.42,1294.2,752.88,541.32,41.83
ORD-17569,2022-01-20,2022,Q1,1,January,Latin America,Colombia,Clothing,Accessories,Corporate,7,86.54,605.78,281.24,324.54,53.57
ORD-19778,2022-01-20,2022,Q1,1,January,Europe,France,Furniture,Storage,Home Office,5,165.35,826.75,572.24,254.51,30.78
ORD-17663,2022-01-21,2022,Q1,1,January,Latin America,Argentina,Clothing,Shirts,Consumer,1,96.86,96.86,44.71,52.15,53.84
ORD-19804,2022-01-21,2022,Q1,1,January,Asia Pacific,China,Furniture,Desks,Corporate,10,1107.94,11079.4,7644.78,3434.62,31.0
ORD-19073,2022-01-21,2022,Q1,1,January,North America,Canada,Furniture,Office Chairs,Consumer,1,410.17,410.17,276.39,133.78,32.62
ORD-10073,2022-01-21,2022,Q1,1,January,Europe,Germany,Furniture,Storage,Home Office,4,236.34,945.36,596.46,348.9,36.91
ORD-16255,2022-01-21,2022,Q1,1,January,Latin America,Argentina,Furniture,Office Chairs,Corporate,5,374.77,1873.85,1269.56,604.29,32.25
ORD-15281,2022-01-21,2022,Q1,1,January,Asia Pacific,China,Clothing,Jackets,Consumer,8,88.39,707.12,296.47,410.65,58.07
ORD-11232,2022-01-21,2022,Q1,1,January,Europe,Spain,Electronics,Laptops,Consumer,4,2284.53,9138.12,6842.06,2296.06,25.13
ORD-18846,2022-01-22,2022,Q1,1,January,North America,Mexico,Electronics,Tablets,Corporate,2,776.96,1553.92,1217.69,336.23,21.64
ORD-13862,2022-01-22,2022,Q1,1,January,Asia Pacific,India,Electronics,Laptops,Home Office,6,2192.16,13152.96,9991.3,3161.66,24.04
ORD-11161,2022-01-22,2022,Q1,1,January,Europe,Germany,Office Supplies,Printer Supplies,Corporate,2,49.42,98.84,57.41,41.43,41.92
ORD-13642,2022-01-22,2022,Q1,1,January,Asia Pacific,Singapore,Clothing,Accessories,Consumer,1,76.2,76.2,32.4,43.8,57.48
ORD-11556,2022-01-22,2022,Q1,1,January,North America,Canada,Clothing,Pants,Home Office,7,184.73,1293.11,596.33,696.78,53.88
ORD-12532,2022-01-23,2022,Q1,1,January,Asia Pacific,China,Electronics,Headphones,Corporate,9,277.43,2496.87,1976.26,520.61,20.85
ORD-11153,2022-01-23,2022,Q1,1,January,Asia Pacific,Australia,Clothing,Jackets,Corporate,9,367.6,3308.4,1632.29,1676.11,50.66
ORD-16723,2022-01-23,2022,Q1,1,January,Asia Pacific,Australia,Office Supplies,Binders & Files,Home Office,6,39.99,239.94,122.27,117.67,49.04
ORD-13825,2022-01-23,2022,Q1,1,January,Latin America,Colombia,Clothing,Accessories,Consumer,9,50.56,455.04,224.61,230.43,50.64
ORD-18865,2022-01-23,2022,Q1,1,January,Latin America,Brazil,Electronics,Smartphones,Consumer,9,694.94,6254.46,4843.56,1410.9,22.56
ORD-15585,2022-01-23,2022,Q1,1,January,Asia Pacific,China,Furniture,Desks,Home Office,1,652.68,652.68,425.28,227.4,34.84
ORD-15916,2022-01-23,2022,Q1,1,January,Europe,Spain,Office Supplies,Paper & Notebooks,Home Office,8,69.92,559.36,288.5,270.86,48.42
ORD-14161,2022-01-23,2022,Q1,1,January,Asia Pacific,Japan,Electronics,Smartphones,Corporate,4,450.57,1802.28,1449.82,352.46,19.56
ORD-16516,2022-01-23,2022,Q1,1,January,Latin America,Colombia,Electronics,Headphones,Consumer,1,120.55,120.55,95.23,25.32,21.0
ORD-18313,2022-01-23,2022,Q1,1,January,Latin America,Brazil,Electronics,Monitors,Home Office,4,456.42,1825.68,1351.73,473.95,25.96
ORD-19114,2022-01-23,2022,Q1,1,January,North America,Mexico,Office Supplies,Paper & Notebooks,Home Office,2,66.23,132.46,75.05,57.41,43.34
ORD-15157,2022-01-24,2022,Q1,1,January,North America,United States,Clothing,Shirts,Consumer,9,106.26,956.34,457.02,499.32,52.21
ORD-13267,2022-01-24,2022,Q1,1,January,North America,Mexico,Office Supplies,Pens & Pencils,Corporate,4,37.14,148.56,85.91,62.65,42.17
ORD-14940,2022-01-24,2022,Q1,1,January,Asia Pacific,Singapore,Clothing,Accessories,Corporate,10,75.49,754.9,303.85,451.05,59.75
ORD-11454,2022-01-24,2022,Q1,1,January,Latin America,Chile,Office Supplies,Pens & Pencils,Consumer,10,27.0,270.0,151.05,118.95,44.06
ORD-10230,2022-01-24,2022,Q1,1,January,Asia Pacific,China,Furniture,Office Chairs,Corporate,8,584.06,4672.48,3127.38,1545.1,33.07
ORD-12388,2022-01-25,2022,Q1,1,January,North America,Canada,Furniture,Bookcases,Consumer,5,405.06,2025.3,1334.09,691.21,34.13
ORD-18870,2022-01-25,2022,Q1,1,January,Europe,United Kingdom,Furniture,Bookcases,Consumer,3,165.21,495.63,333.68,161.95,32.68
ORD-16514,2022-01-25,2022,Q1,1,January,Europe,Germany,Clothing,Jackets,Corporate,6,254.68,1528.08,725.63,802.45,52.51
ORD-10927,2022-01-25,2022,Q1,1,January,Latin America,Argentina,Clothing,Pants,Home Office,4,76.31,305.24,138.14,167.1,54.74
ORD-14651,2022-01-25,2022,Q1,1,January,Latin America,Brazil,Clothing,Accessories,Corporate,6,64.01,384.06,174.64,209.42,54.53
ORD-18224,2022-01-25,2022,Q1,1,January,North America,Mexico,Office Supplies,Pens & Pencils,Consumer,5,25.63,128.15,75.04,53.11,41.44
ORD-13209,2022-01-25,2022,Q1,1,January,Europe,France,Clothing,Shirts,Corporate,8,89.13,713.04,350.71,362.33,50.81
ORD-19146,2022-01-25,2022,Q1,1,January,Europe,United Kingdom,Furniture,Bookcases,Home Office,9,126.9,1142.1,715.09,427.01,37.39
ORD-14154,2022-01-25,2022,Q1,1,January,Asia Pacific,Australia,Electronics,Monitors,Corporate,2,513.14,1026.28,845.59,180.69,17.61
ORD-13383,2022-01-25,2022,Q1,1,January,Europe,Italy,Clothing,Pants,Corporate,7,193.81,1356.67,548.39,808.28,59.58
ORD-17847,2022-01-25,2022,Q1,1,January,North America,Mexico,Furniture,Storage,Corporate,8,253.44,2027.52,1410.77,616.75,30.42
ORD-14435,2022-01-25,2022,Q1,1,January,Asia Pacific,Singapore,Electronics,Monitors,Corporate,1,272.44,272.44,220.88,51.56,18.93
ORD-19391,2022-01-25,2022,Q1,1,January,North America,Canada,Clothing,Pants,Home Office,3,178.59,535.77,224.1,311.67,58.17
ORD-13319,2022-01-25,2022,Q1,1,January,Asia Pacific,Japan,Clothing,Accessories,Consumer,9,51.67,465.03,195.26,269.77,58.01
ORD-18610,2022-01-25,2022,Q1,1,January,Asia Pacific,China,Furniture,Bookcases,Home Office,4,394.57,1578.28,968.57,609.71,38.63
ORD-14249,2022-01-26,2022,Q1,1,January,Latin America,Argentina,Electronics,Headphones,Consumer,6,359.83,2158.98,1688.01,470.97,21.81
ORD-12515,2022-01-26,2022,Q1,1,January,Asia Pacific,China,Electronics,Headphones,Corporate,4,154.88,619.52,469.88,149.64,24.15
ORD-14927,2022-01-26,2022,Q1,1,January,North America,Mexico,Clothing,Shirts,Corporate,5,137.93,689.65,311.16,378.49,54.88
ORD-18511,2022-01-26,2022,Q1,1,January,Europe,Italy,Furniture,Bookcases,Corporate,3,331.25,993.75,605.01,388.74,39.12
ORD-17730,2022-01-26,2022,Q1,1,January,Latin America,Chile,Furniture,Desks,Consumer,9,970.92,8738.28,5955.07,2783.21,31.85
ORD-17483,2022-01-26,2022,Q1,1,January,Latin America,Brazil,Clothing,Accessories,Corporate,7,58.71,410.97,185.11,225.86,54.96
ORD-13923,2022-01-26,2022,Q1,1,January,Europe,United Kingdom,Office Supplies,Printer Supplies,Consumer,7,42.64,298.48,164.86,133.62,44.77
ORD-18776,2022-01-26,2022,Q1,1,January,Europe,Spain,Furniture,Bookcases,Corporate,3,378.96,1136.88,747.4,389.48,34.26
ORD-14112,2022-01-26,2022,Q1,1,January,North America,Mexico,Furniture,Desks,Home Office,6,647.7,3886.2,2660.71,1225.49,31.53
ORD-11473,2022-01-27,2022,Q1,1,January,North America,Mexico,Clothing,Pants,Home Office,4,133.73,534.92,235.84,299.08,55.91
ORD-10736,2022-01-27,2022,Q1,1,January,Europe,Italy,Office Supplies,Binders & Files,Consumer,7,50.05,350.35,198.29,152.06,43.4
ORD-19670,2022-01-27,2022,Q1,1,January,North America,Mexico,Clothing,Jackets,Consumer,6,140.75,844.5,361.36,483.14,57.21
ORD-13740,2022-01-27,2022,Q1,1,January,North America,United States,Clothing,Shirts,Corporate,7,126.03,882.21,372.53,509.68,57.77
ORD-12585,2022-01-27,2022,Q1,1,January,North America,Canada,Clothing,Accessories,Corporate,3,31.7,95.1,46.85,48.25,50.74
ORD-18170,2022-01-27,2022,Q1,1,January,Latin America,Brazil,Furniture,Bookcases,Consumer,3,469.77,1409.31,977.81,431.5,30.62
ORD-15152,2022-01-27,2022,Q1,1,January,Latin America,Argentina,Electronics,Monitors,Home Office,9,490.27,4412.43,3374.31,1038.12,23.53
ORD-12843,2022-01-27,2022,Q1,1,January,North America,Mexico,Office Supplies,Binders & Files,Consumer,10,23.81,238.1,126.21,111.89,46.99
ORD-18653,2022-01-27,2022,Q1,1,January,Latin America,Chile,Electronics,Laptops,Corporate,5,1986.23,9931.15,8221.33,1709.82,17.22
ORD-12505,2022-01-27,2022,Q1,1,January,North America,United States,Furniture,Desks,Home Office,2,1122.06,2244.12,1506.37,737.75,32.87
ORD-12094,2022-01-27,2022,Q1,1,January,North America,Canada,Clothing,Shirts,Corporate,7,38.84,271.88,116.44,155.44,57.17
ORD-13678,2022-01-28,2022,Q1,1,January,Asia Pacific,China,Clothing,Shirts,Corporate,2,135.17,270.34,116.47,153.87,56.92
ORD-16206,2022-01-28,2022,Q1,1,January,North America,United States,Clothing,Jackets,Home Office,9,141.24,1271.16,601.1,670.06,52.71
ORD-18938,2022-01-28,2022,Q1,1,January,North America,United States,Office Supplies,Binders & Files,Home Office,4,55.27,221.08,123.88,97.2,43.97
ORD-11293,2022-01-28,2022,Q1,1,January,North America,United States,Electronics,Monitors,Corporate,8,438.76,3510.08,2898.52,611.56,17.42
ORD-10825,2022-01-28,2022,Q1,1,January,Europe,Spain,Clothing,Accessories,Corporate,10,88.85,888.5,379.75,508.75,57.26
ORD-11074,2022-01-28,2022,Q1,1,January,North America,United States,Furniture,Office Chairs,Consumer,10,323.98,3239.8,2263.49,976.31,30.13
ORD-14812,2022-01-28,2022,Q1,1,January,Asia Pacific,Japan,Furniture,Office Chairs,Consumer,5,720.21,3601.05,2489.12,1111.93,30.88
ORD-19192,2022-01-28,2022,Q1,1,January,Europe,Germany,Electronics,Monitors,Consumer,6,527.91,3167.46,2444.08,723.38,22.84
ORD-19826,2022-01-28,2022,Q1,1,January,Latin America,Argentina,Office Supplies,Pens & Pencils,Consumer,2,11.79,23.58,12.0,11.58,49.11
ORD-12818,2022-01-29,2022,Q1,1,January,Asia Pacific,China,Office Supplies,Binders & Files,Corporate,6,56.17,337.02,182.25,154.77,45.92
ORD-11034,2022-01-29,2022,Q1,1,January,Europe,Germany,Clothing,Jackets,Consumer,9,158.15,1423.35,614.31,809.04,56.84
ORD-14029,2022-01-29,2022,Q1,1,January,North America,Canada,Electronics,Monitors,Consumer,2,369.81,739.62,579.5,160.12,21.65
ORD-19699,2022-01-29,2022,Q1,1,January,Latin America,Brazil,Furniture,Storage,Consumer,10,302.13,3021.3,2080.32,940.98,31.14
ORD-16077,2022-01-29,2022,Q1,1,January,Asia Pacific,India,Office Supplies,Paper & Notebooks,Consumer,8,12.64,101.12,56.52,44.6,44.11
ORD-17674,2022-01-29,2022,Q1,1,January,Asia Pacific,India,Clothing,Shirts,Consumer,6,35.32,211.92,93.42,118.5,55.92
ORD-15407,2022-01-29,2022,Q1,1,January,Europe,France,Furniture,Storage,Corporate,6,195.6,1173.6,782.88,390.72,33.29
ORD-12466,2022-01-29,2022,Q1,1,January,North America,Canada,Furniture,Storage,Home Office,2,165.96,331.92,230.33,101.59,30.61
ORD-12317,2022-01-30,2022,Q1,1,January,Asia Pacific,Singapore,Office Supplies,Binders & Files,Consumer,2,56.64,113.28,59.02,54.26,47.9
ORD-12656,2022-01-30,2022,Q1,1,January,Asia Pacific,Singapore,Furniture,Desks,Consumer,7,1023.55,7164.85,4802.89,2361.96,32.97
ORD-17137,2022-01-30,2022,Q1,1,January,Latin America,Brazil,Electronics,Tablets,Consumer,2,551.45,1102.9,838.69,264.21,23.96
ORD-11847,2022-01-31,2022,Q1,1,January,Latin America,Chile,Electronics,Smartphones,Corporate,9,1013.19,9118.71,7282.48,1836.23,20.14
ORD-19059,2022-01-31,2022,Q1,1,January,Asia Pacific,Japan,Clothing,Accessories,Home Office,5,75.61,378.05,160.01,218.04,57.67
ORD-12829,2022-01-31,2022,Q1,1,January,Europe,France,Furniture,Bookcases,Consumer,4,280.87,1123.48,674.45,449.03,39.97
ORD-14869,2022-01-31,2022,Q1,1,January,Europe,Italy,Office Supplies,Binders & Files,Corporate,9,23.65,212.85,116.27,96.58,45.37
ORD-17156,2022-01-31,2022,Q1,1,January,Europe,Germany,Clothing,Accessories,Home Office,3,45.65,136.95,61.97,74.98,54.75
ORD-15290,2022-01-31,2022,Q1,1,January,North America,United States,Furniture,Desks,Home Office,10,647.59,6475.9,4422.2,2053.7,31.71
ORD-14684,2022-02-01,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Binders & Files,Consumer,9,44.25,398.25,218.29,179.96,45.19
ORD-19942,2022-02-01,2022,Q1,2,February,Europe,France,Clothing,Shirts,Consumer,5,106.27,531.35,261.51,269.84,50.78
ORD-19224,2022-02-01,2022,Q1,2,February,North America,Canada,Electronics,Smartphones,Consumer,10,1163.5,11635.0,9491.69,2143.31,18.42
ORD-12557,2022-02-01,2022,Q1,2,February,North America,Mexico,Furniture,Office Chairs,Home Office,2,306.07,612.14,400.57,211.57,34.56
ORD-19151,2022-02-01,2022,Q1,2,February,Europe,France,Furniture,Storage,Home Office,10,166.09,1660.9,1087.94,572.96,34.5
ORD-13974,2022-02-01,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Tablets,Home Office,7,631.17,4418.19,3453.49,964.7,21.83
ORD-12526,2022-02-02,2022,Q1,2,February,North America,Mexico,Furniture,Storage,Consumer,5,250.76,1253.8,793.41,460.39,36.72
ORD-14174,2022-02-02,2022,Q1,2,February,Europe,France,Electronics,Monitors,Corporate,9,345.61,3110.49,2457.01,653.48,21.01
ORD-12940,2022-02-02,2022,Q1,2,February,Latin America,Argentina,Electronics,Laptops,Consumer,8,2130.18,17041.44,13055.55,3985.89,23.39
ORD-13683,2022-02-02,2022,Q1,2,February,Asia Pacific,Singapore,Office Supplies,Printer Supplies,Consumer,8,140.89,1127.12,573.96,553.16,49.08
ORD-17230,2022-02-02,2022,Q1,2,February,Asia Pacific,India,Office Supplies,Pens & Pencils,Home Office,1,9.09,9.09,5.07,4.02,44.22
ORD-12391,2022-02-02,2022,Q1,2,February,Europe,Italy,Electronics,Monitors,Home Office,3,291.32,873.96,668.35,205.61,23.53
ORD-12626,2022-02-02,2022,Q1,2,February,Europe,United Kingdom,Office Supplies,Paper & Notebooks,Corporate,6,35.62,213.72,127.65,86.07,40.27
ORD-10645,2022-02-02,2022,Q1,2,February,Europe,Spain,Clothing,Pants,Home Office,7,53.55,374.85,155.18,219.67,58.6
ORD-19001,2022-02-02,2022,Q1,2,February,Asia Pacific,Australia,Electronics,Smartphones,Consumer,6,633.42,3800.52,3130.41,670.11,17.63
ORD-10562,2022-02-03,2022,Q1,2,February,Europe,France,Electronics,Tablets,Consumer,4,890.64,3562.56,2652.07,910.49,25.56
ORD-10822,2022-02-03,2022,Q1,2,February,North America,Mexico,Clothing,Pants,Corporate,7,165.79,1160.53,575.01,585.52,50.45
ORD-13055,2022-02-03,2022,Q1,2,February,Latin America,Brazil,Clothing,Shirts,Consumer,7,134.66,942.62,416.24,526.38,55.84
ORD-12729,2022-02-03,2022,Q1,2,February,North America,Canada,Clothing,Shirts,Corporate,5,69.29,346.45,163.66,182.79,52.76
ORD-18691,2022-02-03,2022,Q1,2,February,Latin America,Colombia,Office Supplies,Pens & Pencils,Corporate,10,9.86,98.6,49.96,48.64,49.33
ORD-14343,2022-02-03,2022,Q1,2,February,Asia Pacific,India,Electronics,Laptops,Consumer,7,1597.45,11182.15,8199.37,2982.78,26.67
ORD-18238,2022-02-03,2022,Q1,2,February,Latin America,Colombia,Electronics,Laptops,Home Office,3,806.27,2418.81,1870.09,548.72,22.69
ORD-14556,2022-02-03,2022,Q1,2,February,Asia Pacific,Japan,Office Supplies,Paper & Notebooks,Consumer,5,65.24,326.2,176.81,149.39,45.8
ORD-13305,2022-02-03,2022,Q1,2,February,North America,United States,Office Supplies,Binders & Files,Corporate,4,34.28,137.12,78.98,58.14,42.4
ORD-16482,2022-02-03,2022,Q1,2,February,Europe,United Kingdom,Clothing,Pants,Home Office,6,117.57,705.42,341.55,363.87,51.58
ORD-12367,2022-02-04,2022,Q1,2,February,Asia Pacific,China,Clothing,Accessories,Consumer,7,90.08,630.56,276.37,354.19,56.17
ORD-11328,2022-02-04,2022,Q1,2,February,Asia Pacific,China,Furniture,Bookcases,Home Office,7,306.54,2145.78,1412.7,733.08,34.16
ORD-18774,2022-02-04,2022,Q1,2,February,Europe,France,Electronics,Monitors,Home Office,6,698.75,4192.5,3462.56,729.94,17.41
ORD-15621,2022-02-04,2022,Q1,2,February,Latin America,Argentina,Furniture,Desks,Home Office,7,267.03,1869.21,1222.22,646.99,34.61
ORD-12312,2022-02-04,2022,Q1,2,February,Europe,France,Furniture,Office Chairs,Home Office,9,607.78,5470.02,3503.85,1966.17,35.94
ORD-15769,2022-02-04,2022,Q1,2,February,Latin America,Brazil,Furniture,Desks,Corporate,2,214.35,428.7,266.73,161.97,37.78
ORD-16277,2022-02-05,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Headphones,Home Office,4,350.59,1402.36,1084.51,317.85,22.67
ORD-11766,2022-02-05,2022,Q1,2,February,Europe,Spain,Clothing,Pants,Consumer,9,197.84,1780.56,799.53,981.03,55.1
ORD-16000,2022-02-05,2022,Q1,2,February,North America,Mexico,Electronics,Laptops,Consumer,1,2161.4,2161.4,1758.87,402.53,18.62
ORD-16831,2022-02-05,2022,Q1,2,February,Asia Pacific,Japan,Clothing,Pants,Consumer,3,117.8,353.4,171.85,181.55,51.37
ORD-17409,2022-02-05,2022,Q1,2,February,North America,United States,Furniture,Desks,Corporate,4,269.54,1078.16,752.39,325.77,30.22
ORD-11087,2022-02-05,2022,Q1,2,February,Asia Pacific,Singapore,Clothing,Pants,Corporate,1,187.34,187.34,76.6,110.74,59.11
ORD-11844,2022-02-05,2022,Q1,2,February,Asia Pacific,Japan,Office Supplies,Printer Supplies,Home Office,2,135.35,270.7,135.85,134.85,49.82
ORD-10259,2022-02-05,2022,Q1,2,February,Latin America,Argentina,Electronics,Laptops,Home Office,4,1691.46,6765.84,5485.79,1280.05,18.92
ORD-13111,2022-02-05,2022,Q1,2,February,North America,Mexico,Furniture,Desks,Consumer,3,864.15,2592.45,1607.3,985.15,38.0
ORD-18355,2022-02-06,2022,Q1,2,February,Latin America,Brazil,Clothing,Accessories,Corporate,6,19.35,116.1,52.33,63.77,54.93
ORD-16107,2022-02-06,2022,Q1,2,February,Asia Pacific,Singapore,Furniture,Bookcases,Consumer,8,327.87,2622.96,1670.52,952.44,36.31
ORD-16041,2022-02-06,2022,Q1,2,February,North America,United States,Office Supplies,Paper & Notebooks,Home Office,6,27.27,163.62,84.74,78.88,48.21
ORD-12501,2022-02-06,2022,Q1,2,February,Asia Pacific,India,Clothing,Pants,Consumer,3,145.35,436.05,202.22,233.83,53.62
ORD-11051,2022-02-06,2022,Q1,2,February,Europe,Germany,Electronics,Headphones,Consumer,5,192.55,962.75,731.67,231.08,24.0
ORD-14605,2022-02-06,2022,Q1,2,February,Latin America,Argentina,Electronics,Laptops,Corporate,10,1759.36,17593.6,13762.39,3831.21,21.78
ORD-18294,2022-02-06,2022,Q1,2,February,Asia Pacific,China,Clothing,Accessories,Consumer,7,15.45,108.15,44.01,64.14,59.31
ORD-17496,2022-02-06,2022,Q1,2,February,Asia Pacific,Japan,Electronics,Monitors,Home Office,2,259.44,518.88,380.17,138.71,26.73
ORD-14987,2022-02-06,2022,Q1,2,February,North America,United States,Clothing,Shirts,Home Office,10,51.2,512.0,222.58,289.42,56.53
ORD-15134,2022-02-07,2022,Q1,2,February,Asia Pacific,Singapore,Furniture,Bookcases,Corporate,6,120.72,724.32,458.38,265.94,36.72
ORD-10578,2022-02-07,2022,Q1,2,February,Latin America,Brazil,Office Supplies,Pens & Pencils,Home Office,4,7.1,28.4,14.8,13.6,47.89
ORD-14566,2022-02-07,2022,Q1,2,February,Asia Pacific,Singapore,Clothing,Accessories,Consumer,6,68.72,412.32,201.85,210.47,51.05
ORD-16826,2022-02-07,2022,Q1,2,February,Europe,Germany,Clothing,Accessories,Home Office,1,57.4,57.4,25.64,31.76,55.33
ORD-17280,2022-02-08,2022,Q1,2,February,Asia Pacific,Singapore,Office Supplies,Printer Supplies,Corporate,2,113.59,227.18,124.2,102.98,45.33
ORD-11431,2022-02-08,2022,Q1,2,February,North America,United States,Office Supplies,Printer Supplies,Corporate,4,39.56,158.24,85.7,72.54,45.84
ORD-11962,2022-02-08,2022,Q1,2,February,North America,United States,Office Supplies,Printer Supplies,Corporate,2,73.92,147.84,84.11,63.73,43.11
ORD-15045,2022-02-08,2022,Q1,2,February,North America,Mexico,Office Supplies,Pens & Pencils,Home Office,1,24.21,24.21,14.22,9.99,41.26
ORD-12680,2022-02-08,2022,Q1,2,February,Asia Pacific,Singapore,Electronics,Smartphones,Home Office,7,926.29,6484.03,5381.04,1102.99,17.01
ORD-17763,2022-02-08,2022,Q1,2,February,Latin America,Argentina,Clothing,Pants,Corporate,7,57.48,402.36,182.07,220.29,54.75
ORD-19879,2022-02-08,2022,Q1,2,February,Asia Pacific,China,Furniture,Office Chairs,Consumer,8,395.62,3164.96,1996.75,1168.21,36.91
ORD-17688,2022-02-08,2022,Q1,2,February,Europe,Germany,Clothing,Accessories,Home Office,7,93.05,651.35,305.91,345.44,53.03
ORD-16938,2022-02-08,2022,Q1,2,February,North America,Canada,Furniture,Office Chairs,Corporate,4,694.2,2776.8,1794.95,981.85,35.36
ORD-13730,2022-02-08,2022,Q1,2,February,Asia Pacific,Singapore,Furniture,Storage,Home Office,9,160.77,1446.93,999.13,447.8,30.95
ORD-16343,2022-02-09,2022,Q1,2,February,North America,Canada,Furniture,Bookcases,Consumer,7,343.31,2403.17,1606.38,796.79,33.16
ORD-13172,2022-02-09,2022,Q1,2,February,North America,Canada,Office Supplies,Paper & Notebooks,Corporate,1,56.13,56.13,29.42,26.71,47.59
ORD-12285,2022-02-09,2022,Q1,2,February,North America,Mexico,Clothing,Pants,Home Office,1,106.31,106.31,52.82,53.49,50.32
ORD-13276,2022-02-09,2022,Q1,2,February,Asia Pacific,China,Furniture,Desks,Corporate,6,991.18,5947.08,4059.17,1887.91,31.75
ORD-10353,2022-02-09,2022,Q1,2,February,Latin America,Colombia,Clothing,Accessories,Corporate,10,44.24,442.4,198.97,243.43,55.02
ORD-14998,2022-02-09,2022,Q1,2,February,North America,United States,Office Supplies,Paper & Notebooks,Consumer,7,37.43,262.01,144.42,117.59,44.88
